date,time,dt,forecast,actual,delta,deviation
5/20/15,3:15:00 AM,20/5/15 03:15,2.5225,1.610841667,-0.911658333,-36.14106376
5/20/15,3:30:00 AM,20/5/15 03:30,2.515,1.665675,-0.849325,-33.77037773
5/20/15,3:45:00 AM,20/5/15 03:45,2.5275,1.822308333,-0.705191667,-27.90075833
5/20/15,4:00:00 AM,20/5/15 04:00,2.5375,1.939,-0.5985,-23.5862069
5/20/15,4:15:00 AM,20/5/15 04:15,2.5475,2.21495,-0.33255,-13.05397448
5/20/15,4:30:00 AM,20/5/15 04:30,2.575,2.729958333,0.154958333,6.017799353
5/20/15,4:45:00 AM,20/5/15 04:45,2.62,3.140141667,0.520141667,19.85273537
5/20/15,5:00:00 AM,20/5/15 05:00,2.665,3.470233333,0.805233333,30.21513446
5/20/15,5:15:00 AM,20/5/15 05:15,2.71,3.412383333,0.702383333,25.91820418
5/20/15,5:30:00 AM,20/5/15 05:30,2.77,3.314125,0.544125,19.64350181
5/20/15,5:45:00 AM,20/5/15 05:45,2.85,3.438341667,0.588341667,20.64356725
5/20/15,6:00:00 AM,20/5/15 06:00,3.01,3.226983333,0.216983333,7.208748616
5/20/15,6:15:00 AM,20/5/15 06:15,3.045,3.034683333,-0.010316667,-0.338806787
5/20/15,6:30:00 AM,20/5/15 06:30,2.985,2.844316667,-0.140683333,-4.713009492
5/20/15,6:45:00 AM,20/5/15 06:45,2.8275,2.6863,-0.1412,-4.993810787
5/20/15,7:00:00 AM,20/5/15 07:00,2.665,2.654458333,-0.010541667,-0.395559725
5/20/15,7:15:00 AM,20/5/15 07:15,2.5025,1.976858333,-0.525641667,-21.004662
5/20/15,7:30:00 AM,20/5/15 07:30,2.3875,1.8597,-0.5278,-22.10680628
5/20/15,7:45:00 AM,20/5/15 07:45,2.3275,2.4287,0.1012,4.348012889
5/20/15,8:00:00 AM,20/5/15 08:00,2.2725,2.217925,-0.054575,-2.401540154
5/20/15,8:15:00 AM,20/5/15 08:15,2.215,1.979191667,-0.235808333,-10.64597442
5/20/15,8:30:00 AM,20/5/15 08:30,2.135,1.851825,-0.283175,-13.26346604
5/20/15,8:45:00 AM,20/5/15 08:45,2.03,1.304691667,-0.725308333,-35.72947455
5/20/15,9:00:00 AM,20/5/15 09:00,1.745,0.845141667,-0.899858333,-51.5678128
5/20/15,9:15:00 AM,20/5/15 09:15,1.6725,0.899108333,-0.773391667,-46.24165421
5/20/15,9:30:00 AM,20/5/15 09:30,1.595,0.93435,-0.66065,-41.4200627
5/20/15,9:45:00 AM,20/5/15 09:45,1.515,0.894083333,-0.620916667,-40.98459846
5/20/15,10:00:00 AM,20/5/15 10:00,1.445,0.633508333,-0.811491667,-56.15859285
5/20/15,10:15:00 AM,20/5/15 10:15,1.3725,0.548091667,-0.824408333,-60.06618094
5/20/15,10:30:00 AM,20/5/15 10:30,1.3125,0.560991667,-0.751508333,-57.25777778
5/20/15,10:45:00 AM,20/5/15 10:45,1.2675,0.380041667,-0.887458333,-70.01643655
5/20/15,11:00:00 AM,20/5/15 11:00,1.22,0.268516667,-0.951483333,-77.99043716
5/20/15,11:15:00 AM,20/5/15 11:15,1.1725,0.335816667,-0.836683333,-71.35891969
5/20/15,11:30:00 AM,20/5/15 11:30,1.1375,0.739233333,-0.398266667,-35.01245421
5/20/15,11:45:00 AM,20/5/15 11:45,1.1175,0.773533333,-0.343966667,-30.78001491
5/20/15,12:00:00 PM,20/5/15 12:00,0.985,0.50415,-0.48085,-48.81725888
5/20/15,12:15:00 PM,20/5/15 12:15,0.93,0.439316667,-0.490683333,-52.76164875
5/20/15,12:30:00 PM,20/5/15 12:30,0.9125,0.812508333,-0.099991667,-10.95799087
5/20/15,12:45:00 PM,20/5/15 12:45,0.895,0.866541667,-0.028458333,-3.179702048
5/20/15,1:00:00 PM,20/5/15 13:00,0.88,0.949725,0.069725,7.923295455
5/20/15,1:15:00 PM,20/5/15 13:15,0.8625,1.212391667,0.349891667,40.56714976
5/20/15,1:30:00 PM,20/5/15 13:30,0.8925,1.22915,0.33665,37.71988796
5/20/15,1:45:00 PM,20/5/15 13:45,0.9225,1.218183333,0.295683333,32.05239386
5/20/15,2:00:00 PM,20/5/15 14:00,0.9525,1.207066667,0.254566667,26.72615923
5/20/15,2:15:00 PM,20/5/15 14:15,0.9875,1.020616667,0.033116667,3.353586498
5/20/15,2:30:00 PM,20/5/15 14:30,1.085,1.176508333,0.091508333,8.433947773
5/20/15,2:45:00 PM,20/5/15 14:45,1.1825,1.093608333,-0.088891667,-7.51726568
5/20/15,3:00:00 PM,20/5/15 15:00,1.285,1.372458333,0.087458333,6.806095979
5/20/15,3:15:00 PM,20/5/15 15:15,1.39,1.447141667,0.057141667,4.110911271
5/20/15,3:30:00 PM,20/5/15 15:30,1.57,1.4461,-0.1239,-7.891719745
5/20/15,3:45:00 PM,20/5/15 15:45,1.7675,1.597033333,-0.170466667,-9.644507308
5/20/15,4:00:00 PM,20/5/15 16:00,1.965,2.048575,0.083575,4.253180662
5/20/15,4:15:00 PM,20/5/15 16:15,2.155,2.297341667,0.142341667,6.605181748
5/20/15,4:30:00 PM,20/5/15 16:30,2.4925,2.168616667,-0.323883333,-12.99431628
5/20/15,4:45:00 PM,20/5/15 16:45,2.8125,2.415833333,-0.396666667,-14.1037037
5/20/15,5:00:00 PM,20/5/15 17:00,3.165,2.787291667,-0.377708333,-11.93391259
5/20/15,5:15:00 PM,20/5/15 17:15,3.535,2.333875,-1.201125,-33.97807638
5/20/15,5:30:00 PM,20/5/15 17:30,3.9125,2.397833333,-1.514666667,-38.71352503
5/20/15,5:45:00 PM,20/5/15 17:45,4.3625,2.327616667,-2.034883333,-46.64489016
5/20/15,6:00:00 PM,20/5/15 18:00,3.845,2.286016667,-1.558983333,-40.54573039
5/20/15,6:15:00 PM,20/5/15 18:15,3.3575,2.237166667,-1.120333333,-33.36808141
5/20/15,6:30:00 PM,20/5/15 18:30,3.4875,2.207641667,-1.279858333,-36.69844683
5/20/15,6:45:00 PM,20/5/15 18:45,3.46,2.371341667,-1.088658333,-31.46411368
5/20/15,7:00:00 PM,20/5/15 19:00,3.425,2.399183333,-1.025816667,-29.95085158
5/20/15,7:15:00 PM,20/5/15 19:15,3.395,2.466066667,-0.928933333,-27.36180658
5/20/15,7:30:00 PM,20/5/15 19:30,3.34,2.853483333,-0.486516667,-14.56636727
5/20/15,7:45:00 PM,20/5/15 19:45,3.2625,2.795666667,-0.466833333,-14.30906769
5/20/15,8:00:00 PM,20/5/15 20:00,3.1825,2.865383333,-0.317116667,-9.964388583
5/20/15,8:15:00 PM,20/5/15 20:15,3.1,2.64935,-0.45065,-14.53709677
5/20/15,8:30:00 PM,20/5/15 20:30,3.03,2.311633333,-0.718366667,-23.70847085
5/20/15,8:45:00 PM,20/5/15 20:45,2.97,2.231116667,-0.738883333,-24.87822671
5/20/15,9:00:00 PM,20/5/15 21:00,2.8275,2.5941,-0.2334,-8.25464191
5/20/15,9:15:00 PM,20/5/15 21:15,2.7725,2.86105,0.08855,3.19386835
5/20/15,9:30:00 PM,20/5/15 21:30,2.73,2.981366667,0.251366667,9.207570208
5/20/15,9:45:00 PM,20/5/15 21:45,2.7025,3.279866667,0.577366667,21.36416898
5/20/15,10:00:00 PM,20/5/15 22:00,2.675,3.300775,0.625775,23.39345794
5/20/15,10:15:00 PM,20/5/15 22:15,2.6475,3.156958333,0.509458333,19.24299654
5/20/15,10:30:00 PM,20/5/15 22:30,2.6625,2.938933333,0.276433333,10.38247261
5/20/15,10:45:00 PM,20/5/15 22:45,2.715,2.738516667,0.023516667,0.866175568
5/20/15,11:00:00 PM,20/5/15 23:00,2.77,2.430141667,-0.339858333,-12.26925391
5/20/15,11:15:00 PM,20/5/15 23:15,2.83,2.511975,-0.318025,-11.23763251
5/20/15,11:30:00 PM,20/5/15 23:30,2.84,2.055725,-0.784275,-27.6153169
5/20/15,11:45:00 PM,20/5/15 23:45,2.7975,2.136558333,-0.660941667,-23.6261543
5/21/15,12:00:00 AM,21/5/15 00:00,2.7075,2.220691667,-0.486808333,-17.97999384
5/21/15,12:15:00 AM,21/5/15 00:15,2.6725,2.290791667,-0.381708333,-14.28281883
5/21/15,12:30:00 AM,21/5/15 00:30,2.61,2.246025,-0.363975,-13.9454023
5/21/15,12:45:00 AM,21/5/15 00:45,2.525,2.235025,-0.289975,-11.48415842
5/21/15,1:00:00 AM,21/5/15 01:00,2.44,1.980241667,-0.459758333,-18.84255464
5/21/15,1:15:00 AM,21/5/15 01:15,2.3525,1.859208333,-0.493291667,-20.96882749
5/21/15,1:30:00 AM,21/5/15 01:30,2.3625,1.433033333,-0.929466667,-39.34250441
5/21/15,1:45:00 AM,21/5/15 01:45,2.4775,1.269383333,-1.208116667,-48.76353851
5/21/15,2:00:00 AM,21/5/15 02:00,2.595,1.102733333,-1.492266667,-57.50545922
5/21/15,2:15:00 AM,21/5/15 02:15,2.715,1.25305,-1.46195,-53.84714549
5/21/15,2:30:00 AM,21/5/15 02:30,2.755,1.143441667,-1.611558333,-58.49576528
5/21/15,2:45:00 AM,21/5/15 02:45,2.715,1.183841667,-1.531158333,-56.39625537
5/21/15,3:00:00 AM,21/5/15 03:00,2.84,1.301808333,-1.538191667,-54.1616784
5/21/15,3:15:00 AM,21/5/15 03:15,2.775,1.754025,-1.020975,-36.79189189
5/21/15,3:30:00 AM,21/5/15 03:30,2.7375,2.22595,-0.51155,-18.68675799
5/21/15,3:45:00 AM,21/5/15 03:45,2.7325,2.396816667,-0.335683333,-12.28484294
5/21/15,4:00:00 AM,21/5/15 04:00,2.725,2.950358333,0.225358333,8.270030581
5/21/15,4:15:00 AM,21/5/15 04:15,2.72,3.274591667,0.554591667,20.38939951
5/21/15,4:30:00 AM,21/5/15 04:30,2.7125,3.426716667,0.714216667,26.33056836
5/21/15,4:45:00 AM,21/5/15 04:45,2.7025,3.515733333,0.813233333,30.09189023
5/21/15,5:00:00 AM,21/5/15 05:00,2.695,3.018275,0.323275,11.99536178
5/21/15,5:15:00 AM,21/5/15 05:15,2.69,3.165325,0.475325,17.67007435
5/21/15,5:30:00 AM,21/5/15 05:30,2.69,3.402783333,0.712783333,26.49752169
5/21/15,5:45:00 AM,21/5/15 05:45,2.7,3.254366667,0.554366667,20.53209877
5/21/15,6:00:00 AM,21/5/15 06:00,2.75,2.916391667,0.166391667,6.050606061
5/21/15,6:15:00 AM,21/5/15 06:15,2.76,3.073141667,0.313141667,11.34571256
5/21/15,6:30:00 AM,21/5/15 06:30,2.685,3.140958333,0.455958333,16.98168839
5/21/15,6:45:00 AM,21/5/15 06:45,2.53,3.488341667,0.958341667,37.87911726
5/21/15,7:00:00 AM,21/5/15 07:00,2.3725,3.790308333,1.417808333,59.76009835
5/21/15,7:15:00 AM,21/5/15 07:15,2.2125,3.636558333,1.424058333,64.36421846
5/21/15,7:30:00 AM,21/5/15 07:30,2.0975,3.787641667,1.690141667,80.57886373
5/21/15,7:45:00 AM,21/5/15 07:45,2.035,4.097441667,2.062441667,101.3484848
5/21/15,8:00:00 AM,21/5/15 08:00,1.97,3.785333333,1.815333333,92.14890017
5/21/15,8:15:00 AM,21/5/15 08:15,1.9075,3.8619,1.9544,102.4587156
5/21/15,8:30:00 AM,21/5/15 08:30,1.845,4.034233333,2.189233333,118.6576332
5/21/15,8:45:00 AM,21/5/15 08:45,1.785,3.744733333,1.959733333,109.7889823
5/21/15,9:00:00 AM,21/5/15 09:00,1.9075,3.099375,1.191875,62.4836173
5/21/15,9:15:00 AM,21/5/15 09:15,1.7875,2.973341667,1.185841667,66.34079254
5/21/15,9:30:00 AM,21/5/15 09:30,1.7175,2.907616667,1.190116667,69.29354682
5/21/15,9:45:00 AM,21/5/15 09:45,1.5725,3.18595,1.61345,102.6041335
5/21/15,10:00:00 AM,21/5/15 10:00,1.54,3.1296,1.5896,103.2207792
5/21/15,10:15:00 AM,21/5/15 10:15,1.4175,2.8343,1.4168,99.95061728
5/21/15,10:30:00 AM,21/5/15 10:30,1.4175,2.645266667,1.227766667,86.61493239
5/21/15,10:45:00 AM,21/5/15 10:45,1.3475,2.539166667,1.191666667,88.43537415
5/21/15,11:00:00 AM,21/5/15 11:00,1.2075,2.262183333,1.054683333,87.34437543
5/21/15,11:15:00 AM,21/5/15 11:15,1.025,2.185283333,1.160283333,113.198374
5/21/15,11:30:00 AM,21/5/15 11:30,1.135,2.087158333,0.952158333,83.89060206
5/21/15,11:45:00 AM,21/5/15 11:45,1.245,1.990958333,0.745958333,59.91633199
5/21/15,12:00:00 PM,21/5/15 12:00,1.1575,1.907091667,0.749591667,64.75953924
5/21/15,12:15:00 PM,21/5/15 12:15,1.21,1.527358333,0.317358333,26.22796143
5/21/15,12:30:00 PM,21/5/15 12:30,1.305,1.584175,0.279175,21.39272031
5/21/15,12:45:00 PM,21/5/15 12:45,1.3975,2.096758333,0.699258333,50.03637448
5/21/15,1:00:00 PM,21/5/15 13:00,1.4925,2.487141667,0.994641667,66.64265773
5/21/15,1:15:00 PM,21/5/15 13:15,1.595,2.361125,0.766125,48.03291536
5/21/15,1:30:00 PM,21/5/15 13:30,1.7025,2.05255,0.35005,20.56093979
5/21/15,1:45:00 PM,21/5/15 13:45,1.815,1.822483333,0.007483333,0.412304867
5/21/15,2:00:00 PM,21/5/15 14:00,1.925,1.745758333,-0.179241667,-9.311255411
5/21/15,2:15:00 PM,21/5/15 14:15,2.0475,1.966558333,-0.080941667,-3.953194953
5/21/15,2:30:00 PM,21/5/15 14:30,2.16,1.298383333,-0.861616667,-39.88966049
5/21/15,2:45:00 PM,21/5/15 14:45,2.2975,1.381566667,-0.915933333,-39.86652158
5/21/15,3:00:00 PM,21/5/15 15:00,2.1025,1.317508333,-0.784991667,-37.33610781
5/21/15,3:15:00 PM,21/5/15 15:15,2.255,1.273425,-0.981575,-43.52882483
5/21/15,3:30:00 PM,21/5/15 15:30,2.38,2.189633333,-0.190366667,-7.99859944
5/21/15,3:45:00 PM,21/5/15 15:45,2.4775,2.014266667,-0.463233333,-18.69761184
5/21/15,4:00:00 PM,21/5/15 16:00,2.575,1.980916667,-0.594083333,-23.07119741
5/21/15,4:15:00 PM,21/5/15 16:15,2.6725,2.179266667,-0.493233333,-18.45587777
5/21/15,4:30:00 PM,21/5/15 16:30,2.85,2.41495,-0.43505,-15.26491228
5/21/15,4:45:00 PM,21/5/15 16:45,3.1175,2.63515,-0.48235,-15.4723336
5/21/15,5:00:00 PM,21/5/15 17:00,3.3875,2.48105,-0.90645,-26.75867159
5/21/15,5:15:00 PM,21/5/15 17:15,3.66,2.738,-0.922,-25.19125683
5/21/15,5:30:00 PM,21/5/15 17:30,3.9125,2.860841667,-1.051658333,-26.87944622
5/21/15,5:45:00 PM,21/5/15 17:45,4.1425,2.986258333,-1.156241667,-27.91168779
5/21/15,6:00:00 PM,21/5/15 18:00,4.0825,3.042166667,-1.040333333,-25.48275158
5/21/15,6:15:00 PM,21/5/15 18:15,4.3175,3.355733333,-0.961766667,-22.27600849
5/21/15,6:30:00 PM,21/5/15 18:30,4.4625,3.69695,-0.76555,-17.15518207
5/21/15,6:45:00 PM,21/5/15 18:45,4.525,3.8814,-0.6436,-14.22320442
5/21/15,7:00:00 PM,21/5/15 19:00,4.5875,4.030958333,-0.556541667,-12.13169846
5/21/15,7:15:00 PM,21/5/15 19:15,4.645,3.830575,-0.814425,-17.53336921
5/21/15,7:30:00 PM,21/5/15 19:30,4.605,4.203141667,-0.401858333,-8.726565328
5/21/15,7:45:00 PM,21/5/15 19:45,4.4625,4.160225,-0.302275,-6.773669468
5/21/15,8:00:00 PM,21/5/15 20:00,4.3125,4.330116667,0.017616667,0.408502415
5/21/15,8:15:00 PM,21/5/15 20:15,4.16,4.803716667,0.643716667,15.47395833
5/21/15,8:30:00 PM,21/5/15 20:30,4.0525,4.757708333,0.705208333,17.40180958
5/21/15,8:45:00 PM,21/5/15 20:45,3.995,4.697075,0.702075,17.5738423
5/21/15,9:00:00 PM,21/5/15 21:00,3.99,4.349466667,0.359466667,9.009189641
5/21/15,9:15:00 PM,21/5/15 21:15,3.92,4.039783333,0.119783333,3.055697279
5/21/15,9:30:00 PM,21/5/15 21:30,3.8525,4.250316667,0.397816667,10.32619511
5/21/15,9:45:00 PM,21/5/15 21:45,3.795,4.260433333,0.465433333,12.26438296
5/21/15,10:00:00 PM,21/5/15 22:00,3.7375,4.4737,0.7362,19.69765886
5/21/15,10:15:00 PM,21/5/15 22:15,3.68,4.551633333,0.871633333,23.68568841
5/21/15,10:30:00 PM,21/5/15 22:30,3.6725,4.257016667,0.584516667,15.91604266
5/21/15,10:45:00 PM,21/5/15 22:45,3.715,4.404483333,0.689483333,18.5594437
5/21/15,11:00:00 PM,21/5/15 23:00,3.76,4.438283333,0.678283333,18.03945035
5/21/15,11:15:00 PM,21/5/15 23:15,3.8075,4.244633333,0.437133333,11.4808492
5/21/15,11:30:00 PM,21/5/15 23:30,3.8225,4.39475,0.57225,14.970569
5/21/15,11:45:00 PM,21/5/15 23:45,3.81,4.508216667,0.698216667,18.32589676
5/22/15,12:00:00 AM,22/5/15 00:00,3.7625,4.37495,0.61245,16.27774086
5/22/15,12:15:00 AM,22/5/15 00:15,3.765,4.411516667,0.646516667,17.17175741
5/22/15,12:30:00 AM,22/5/15 00:30,3.735,4.887683333,1.152683333,30.8616689
5/22/15,12:45:00 AM,22/5/15 00:45,3.6725,5.074083333,1.401583333,38.16428409
5/22/15,1:00:00 AM,22/5/15 01:00,3.6125,5.2487,1.6362,45.29273356
5/22/15,1:15:00 AM,22/5/15 01:15,3.545,4.6379,1.0929,30.82933709
5/22/15,1:30:00 AM,22/5/15 01:30,3.5625,5.050075,1.487575,41.75649123
5/22/15,1:45:00 AM,22/5/15 01:45,3.6525,5.098808333,1.446308333,39.59776409
5/22/15,2:00:00 AM,22/5/15 02:00,3.75,4.9697,1.2197,32.52533333
5/22/15,2:15:00 AM,22/5/15 02:15,3.8525,4.667733333,0.815233333,21.16115077
5/22/15,2:30:00 AM,22/5/15 02:30,3.9375,5.057783333,1.120283333,28.45164021
5/22/15,2:45:00 AM,22/5/15 02:45,4,4.855166667,0.855166667,21.37916667
5/22/15,3:00:00 AM,22/5/15 03:00,3.9225,4.84505,0.92255,23.51943913
5/22/15,3:15:00 AM,22/5/15 03:15,3.97,4.448066667,0.478066667,12.04198153
5/22/15,3:30:00 AM,22/5/15 03:30,4.0425,4.7746,0.7321,18.1100804
5/22/15,3:45:00 AM,22/5/15 03:45,4.1325,4.703416667,0.570916667,13.81528534
5/22/15,4:00:00 AM,22/5/15 04:00,4.2225,4.537908333,0.315408333,7.46970594
5/22/15,4:15:00 AM,22/5/15 04:15,4.31,4.697891667,0.387891667,8.999806651
5/22/15,4:30:00 AM,22/5/15 04:30,4.395,4.839758333,0.444758333,10.11964353
5/22/15,4:45:00 AM,22/5/15 04:45,4.475,4.918058333,0.443058333,9.900744879
5/22/15,5:00:00 AM,22/5/15 05:00,4.5575,4.917,0.3595,7.888096544
5/22/15,5:15:00 AM,22/5/15 05:15,4.6425,5.2089,0.5664,12.2003231
5/22/15,5:30:00 AM,22/5/15 05:30,4.655,5.033775,0.378775,8.136949517
5/22/15,5:45:00 AM,22/5/15 05:45,4.585,5.088658333,0.503658333,10.98491458
5/22/15,6:00:00 AM,22/5/15 06:00,4.4225,4.809116667,0.386616667,8.742038817
5/22/15,6:15:00 AM,22/5/15 06:15,4.3475,4.617683333,0.270183333,6.214682768
5/22/15,6:30:00 AM,22/5/15 06:30,4.185,4.49475,0.30975,7.401433692
5/22/15,6:45:00 AM,22/5/15 06:45,3.915,4.1515,0.2365,6.040868455
5/22/15,7:00:00 AM,22/5/15 07:00,3.6425,3.65915,0.01665,0.457103638
5/22/15,7:15:00 AM,22/5/15 07:15,3.375,3.328983333,-0.046016667,-1.36345679
5/22/15,7:30:00 AM,22/5/15 07:30,3.16,3.114641667,-0.045358333,-1.435390295
5/22/15,7:45:00 AM,22/5/15 07:45,2.9925,2.881475,-0.111025,-3.710108605
5/22/15,8:00:00 AM,22/5/15 08:00,2.8275,2.754375,-0.073125,-2.586206897
5/22/15,8:15:00 AM,22/5/15 08:15,2.6625,2.394658333,-0.267841667,-10.05978091
5/22/15,8:30:00 AM,22/5/15 08:30,2.54,2.060683333,-0.479316667,-18.87073491
5/22/15,8:45:00 AM,22/5/15 08:45,2.46,1.63935,-0.82065,-33.3597561
5/22/15,9:00:00 AM,22/5/15 09:00,2.27,1.302866667,-0.967133333,-42.60499266
5/22/15,9:15:00 AM,22/5/15 09:15,2.215,1.171333333,-1.043666667,-47.11813394
5/22/15,9:30:00 AM,22/5/15 09:30,2.145,1.106666667,-1.038333333,-48.40714841
5/22/15,9:45:00 AM,22/5/15 09:45,2.055,1.285883333,-0.769116667,-37.42660178
5/22/15,10:00:00 AM,22/5/15 10:00,1.9675,1.549408333,-0.418091667,-21.24989411
5/22/15,10:15:00 AM,22/5/15 10:15,1.88,1.426125,-0.453875,-24.14228723
5/22/15,10:30:00 AM,22/5/15 10:30,1.81,1.383533333,-0.426466667,-23.56169429
5/22/15,10:45:00 AM,22/5/15 10:45,1.76,1.609166667,-0.150833333,-8.570075758
5/22/15,11:00:00 AM,22/5/15 11:00,1.71,1.459416667,-0.250583333,-14.6539961
5/22/15,11:15:00 AM,22/5/15 11:15,1.665,1.600433333,-0.064566667,-3.877877878
5/22/15,11:30:00 AM,22/5/15 11:30,1.655,1.938608333,0.283608333,17.13645519
5/22/15,11:45:00 AM,22/5/15 11:45,1.6775,2.073925,0.396425,23.6318927
5/22/15,12:00:00 PM,22/5/15 12:00,1.1425,3.001966667,1.859466667,162.754194
5/22/15,12:15:00 PM,22/5/15 12:15,1.205,3.247833333,2.042833333,169.5297372
5/22/15,12:30:00 PM,22/5/15 12:30,1.3075,3.198308333,1.890808333,144.612492
5/22/15,12:45:00 PM,22/5/15 12:45,1.4125,2.984141667,1.571641667,111.2666667
5/22/15,1:00:00 PM,22/5/15 13:00,1.52,3.245275,1.725275,113.5049342
5/22/15,1:15:00 PM,22/5/15 13:15,1.635,3.098591667,1.463591667,89.51630989
5/22/15,1:30:00 PM,22/5/15 13:30,1.7425,3.339091667,1.596591667,91.6264945
5/22/15,1:45:00 PM,22/5/15 13:45,1.85,2.995225,1.145225,61.90405405
5/22/15,2:00:00 PM,22/5/15 14:00,1.97,3.629666667,1.659666667,84.24703892
5/22/15,2:15:00 PM,22/5/15 14:15,2.0775,3.393916667,1.316416667,63.36542318
5/22/15,2:30:00 PM,22/5/15 14:30,2.2725,3.47125,1.19875,52.75027503
5/22/15,2:45:00 PM,22/5/15 14:45,2.45,3.723566667,1.273566667,51.98231293
5/22/15,3:00:00 PM,22/5/15 15:00,2.825,4.400683333,1.575683333,55.77640118
5/22/15,3:15:00 PM,22/5/15 15:15,2.91,4.370816667,1.460816667,50.19988545
5/22/15,3:30:00 PM,22/5/15 15:30,2.985,3.82565,0.84065,28.16247906
5/22/15,3:45:00 PM,22/5/15 15:45,3.15,3.70165,0.55165,17.51269841
5/22/15,4:00:00 PM,22/5/15 16:00,3.245,3.930258333,0.685258333,21.11736004
5/22/15,4:15:00 PM,22/5/15 16:15,3.325,3.847825,0.522825,15.72406015
5/22/15,4:30:00 PM,22/5/15 16:30,3.4175,3.84105,0.42355,12.39356255
5/22/15,4:45:00 PM,22/5/15 16:45,3.5925,4.138283333,0.545783333,15.19229877
5/22/15,5:00:00 PM,22/5/15 17:00,3.6675,4.307058333,0.639558333,17.4385367
5/22/15,5:15:00 PM,22/5/15 17:15,3.755,4.404741667,0.649741667,17.30337328
5/22/15,5:30:00 PM,22/5/15 17:30,3.84,4.7952,0.9552,24.875
5/22/15,5:45:00 PM,22/5/15 17:45,3.8975,4.983233333,1.085733333,27.8571734
5/22/15,6:00:00 PM,22/5/15 18:00,4.6375,5.038791667,0.401291667,8.653189578
5/22/15,6:15:00 PM,22/5/15 18:15,4.775,4.572675,-0.202325,-4.237172775
5/22/15,6:30:00 PM,22/5/15 18:30,4.825,4.254325,-0.570675,-11.82746114
5/22/15,6:45:00 PM,22/5/15 18:45,4.795,4.231691667,-0.563308333,-11.7478276
5/22/15,7:00:00 PM,22/5/15 19:00,4.765,3.8045,-0.9605,-20.15739769
5/22/15,7:15:00 PM,22/5/15 19:15,4.73,3.64115,-1.08885,-23.02008457
5/22/15,7:30:00 PM,22/5/15 19:30,4.615,3.597366667,-1.017633333,-22.05055977
5/22/15,7:45:00 PM,22/5/15 19:45,4.415,3.03705,-1.37795,-31.21064553
5/22/15,8:00:00 PM,22/5/15 20:00,4.2075,3.524883333,-0.682616667,-16.22380669
5/22/15,8:15:00 PM,22/5/15 20:15,4.0025,3.171033333,-0.831466667,-20.77368311
5/22/15,8:30:00 PM,22/5/15 20:30,3.875,2.489716667,-1.385283333,-35.74924731
5/22/15,8:45:00 PM,22/5/15 20:45,3.84,2.14685,-1.69315,-44.09244792
5/22/15,9:00:00 PM,22/5/15 21:00,3.745,2.448466667,-1.296533333,-34.62038273
5/22/15,9:15:00 PM,22/5/15 21:15,3.7025,2.383966667,-1.318533333,-35.61197389
5/22/15,9:30:00 PM,22/5/15 21:30,3.675,2.205133333,-1.469866667,-39.99637188
5/22/15,9:45:00 PM,22/5/15 21:45,3.66,2.374466667,-1.285533333,-35.12386157
5/22/15,10:00:00 PM,22/5/15 22:00,3.65,2.206491667,-1.443508333,-39.54817352
5/22/15,10:15:00 PM,22/5/15 22:15,3.64,2.182841667,-1.457158333,-40.03182234
5/22/15,10:30:00 PM,22/5/15 22:30,3.6575,3.481866667,-0.175633333,-4.802005013
5/22/15,10:45:00 PM,22/5/15 22:45,3.705,4.63765,0.93265,25.17273954
5/22/15,11:00:00 PM,22/5/15 23:00,3.75,5.340891667,1.590891667,42.42377778
5/22/15,11:15:00 PM,22/5/15 23:15,3.795,4.960658333,1.165658333,30.71563461
5/22/15,11:30:00 PM,22/5/15 23:30,3.8,4.510608333,0.710608333,18.7002193
5/22/15,11:45:00 PM,22/5/15 23:45,3.7675,4.351041667,0.583541667,15.4888299
5/23/15,12:00:00 AM,23/5/15 00:00,3.7,4.571458333,0.871458333,23.55292793
5/23/15,12:15:00 AM,23/5/15 00:15,3.69,4.465458333,0.775458333,21.01513098
5/23/15,12:30:00 AM,23/5/15 00:30,3.6625,3.904966667,0.242466667,6.620250284
5/23/15,12:45:00 AM,23/5/15 00:45,3.625,3.846716667,0.221716667,6.116321839
5/23/15,1:00:00 AM,23/5/15 01:00,3.585,3.971108333,0.386108333,10.77010693
5/23/15,1:15:00 AM,23/5/15 01:15,3.53,4.113641667,0.583641667,16.53375826
5/23/15,1:30:00 AM,23/5/15 01:30,3.575,4.4096,0.8346,23.34545455
5/23/15,1:45:00 AM,23/5/15 01:45,3.7,5.019983333,1.319983333,35.67522523
5/23/15,2:00:00 AM,23/5/15 02:00,3.815,4.859691667,1.044691667,27.38379205
5/23/15,2:15:00 AM,23/5/15 02:15,3.94,4.788191667,0.848191667,21.52770728
5/23/15,2:30:00 AM,23/5/15 02:30,4.0075,5.039241667,1.031741667,25.74526929
5/23/15,2:45:00 AM,23/5/15 02:45,4.015,4.942658333,0.927658333,23.10481528
5/23/15,3:00:00 AM,23/5/15 03:00,3.895,5.09385,1.19885,30.77920411
5/23/15,3:15:00 AM,23/5/15 03:15,3.88,4.96975,1.08975,28.08634021
5/23/15,3:30:00 AM,23/5/15 03:30,3.9,4.739983333,0.839983333,21.53803419
5/23/15,3:45:00 AM,23/5/15 03:45,3.955,4.443583333,0.488583333,12.35356089
5/23/15,4:00:00 AM,23/5/15 04:00,4.005,4.213725,0.208725,5.211610487
5/23/15,4:15:00 AM,23/5/15 04:15,4.06,4.224008333,0.164008333,4.039614122
