,date,time,dt,forecast,actual,delta,dev,peak
4741,9/19/14,9:15:00 AM,19/9/14 09:15,0.71,0.8347,0.1247,17.5633802817,1
4742,9/19/14,9:30:00 AM,19/9/14 09:30,0.635,0.734441667,0.099441667,15.6601050394,1
4743,9/19/14,9:45:00 AM,19/9/14 09:45,0.475,0.599808333,0.124808333,26.2754385263,1
4744,9/19/14,10:00:00 AM,19/9/14 10:00,0.3975,0.515541667,0.118041667,29.6960168553,1
4745,9/19/14,10:15:00 AM,19/9/14 10:15,0.33,0.431591667,0.101591667,30.7853536364,1
4746,9/19/14,10:30:00 AM,19/9/14 10:30,0.2475,0.340708333,0.093208333,37.6599325253,1
4747,9/19/14,10:45:00 AM,19/9/14 10:45,0.1975,0.191858333,-0.005641667,-2.85654025316,1
4748,9/19/14,11:00:00 AM,19/9/14 11:00,0.1375,0.070316667,-0.067183333,-48.8606058182,1
4749,9/19/14,11:15:00 AM,19/9/14 11:15,0.1,0.018816667,-0.081183333,-81.183333,1
4750,9/19/14,11:30:00 AM,19/9/14 11:30,0.075,-0.011241667,-0.086241667,-114.988889333,1
4751,9/19/14,11:45:00 AM,19/9/14 11:45,0.0625,-0.011325,-0.073825,-118.12,1
4752,9/19/14,12:00:00 PM,19/9/14 12:00,0.0625,-0.012258333,-0.074758333,-119.6133328,1
4753,9/19/14,12:15:00 PM,19/9/14 12:15,0.045,-0.012341667,-0.057341667,-127.425926667,1
4754,9/19/14,12:30:00 PM,19/9/14 12:30,0.045,-0.011533333,-0.056533333,-125.629628889,1
4755,9/19/14,12:45:00 PM,19/9/14 12:45,0.1,-0.011283333,-0.111283333,-111.283333,1
4756,9/19/14,1:00:00 PM,19/9/14 13:00,0.125,0.008141667,-0.116858333,-93.4866664,1
4757,9/19/14,1:15:00 PM,19/9/14 13:15,0.1125,0.008608333,-0.103891667,-92.3481484444,1
4758,9/19/14,1:30:00 PM,19/9/14 13:30,0.1125,0.036833333,-0.075666667,-67.2592595556,1
4759,9/19/14,1:45:00 PM,19/9/14 13:45,0.1775,0.061533333,-0.115966667,-65.3333335211,1
4760,9/19/14,2:00:00 PM,19/9/14 14:00,0.1775,0.012775,-0.164725,-92.8028169014,1
4761,9/19/14,2:15:00 PM,19/9/14 14:15,0.1975,-0.002358333,-0.199858333,-101.194092658,1
4762,9/19/14,2:30:00 PM,19/9/14 14:30,0.2475,0.0165,-0.231,-93.3333333333,1
4763,9/19/14,2:45:00 PM,19/9/14 14:45,0.435,-0.001366667,-0.436366667,-100.314176322,1
4764,9/19/14,3:00:00 PM,19/9/14 15:00,0.385,0.024841667,-0.360158333,-93.547618961,1
4765,9/19/14,3:15:00 PM,19/9/14 15:15,0.3025,-0.000908333,-0.303408333,-100.300275372,1
4766,9/19/14,3:30:00 PM,19/9/14 15:30,0.14,0.031766667,-0.108233333,-77.3095235714,1
4767,9/19/14,3:45:00 PM,19/9/14 15:45,0.33,0.018716667,-0.311283333,-94.3282827273,1
4768,9/19/14,4:00:00 PM,19/9/14 16:00,0.685,-0.001083333,-0.686083333,-100.158150803,1
4769,9/19/14,4:15:00 PM,19/9/14 16:15,0.85,0.001266667,-0.848733333,-99.8509803529,1
4770,9/19/14,4:30:00 PM,19/9/14 16:30,0.8825,-0.009116667,-0.891616667,-101.033050085,1
4771,9/19/14,4:45:00 PM,19/9/14 16:45,0.9475,0.007333333,-0.940166667,-99.2260334565,1
4772,9/19/14,5:00:00 PM,19/9/14 17:00,0.985,0.02895,-0.95605,-97.0609137056,1
4773,9/19/14,5:15:00 PM,19/9/14 17:15,1.025,0.049483333,-0.975516667,-95.1723577561,1
4774,9/19/14,5:30:00 PM,19/9/14 17:30,1.065,0.049458333,-1.015541667,-95.3560250704,1
4775,9/19/14,5:45:00 PM,19/9/14 17:45,1.245,0.121475,-1.123525,-90.2429718876,1
4776,9/19/14,6:00:00 PM,19/9/14 18:00,0.78,0.103491667,-0.676508333,-86.7318375641,1
4777,9/19/14,6:15:00 PM,19/9/14 18:15,0.53,0.063625,-0.466375,-87.9952830189,1
4778,9/19/14,6:30:00 PM,19/9/14 18:30,0.3125,0.039558333,-0.272941667,-87.34133344,1
4779,9/19/14,6:45:00 PM,19/9/14 18:45,0.2625,0.030591667,-0.231908333,-88.346031619,1
4780,9/19/14,7:00:00 PM,19/9/14 19:00,0.585,0.019416667,-0.565583333,-96.6809116239,1
4781,9/19/14,7:15:00 PM,19/9/14 19:15,0.985,0.008966667,-0.976033333,-99.0896784772,1
4782,9/19/14,7:30:00 PM,19/9/14 19:30,1.0275,0.033458333,-0.994041667,-96.7437145499,1
4783,9/19/14,7:45:00 PM,19/9/14 19:45,1.135,0.169291667,-0.965708333,-85.0844346256,1
4784,9/19/14,8:00:00 PM,19/9/14 20:00,1.675,0.863841667,-0.811158333,-48.4273631642,1
4785,9/19/14,8:15:00 PM,19/9/14 20:15,1.7175,1.085108333,-0.632391667,-36.8204755167,1
4786,9/19/14,8:30:00 PM,19/9/14 20:30,1.54,1.112583333,-0.427416667,-27.754329026,1
4787,9/19/14,8:45:00 PM,19/9/14 20:45,1.5725,0.938733333,-0.633766667,-40.3031266773,1
4788,9/19/14,9:00:00 PM,19/9/14 21:00,1.5725,0.884808333,-0.687691667,-43.7323794595,1
4789,9/19/14,9:15:00 PM,19/9/14 21:15,1.6075,0.847725,-0.759775,-47.2643856921,1
4790,9/19/14,9:30:00 PM,19/9/14 21:30,1.6475,0.709516667,-0.937983333,-56.9337379666,1
4791,9/19/14,9:45:00 PM,19/9/14 21:45,1.54,0.7426,-0.7974,-51.7792207792,1
4792,9/19/14,10:00:00 PM,19/9/14 22:00,1.5725,0.608858333,-0.963641667,-61.2808691256,1
4793,9/19/14,10:15:00 PM,19/9/14 22:15,1.6075,0.468341667,-1.139158333,-70.8652151166,0
4794,9/19/14,10:30:00 PM,19/9/14 22:30,1.6475,0.498358333,-1.149141667,-69.7506322914,0
4795,9/19/14,10:45:00 PM,19/9/14 22:45,1.5725,0.672475,-0.900025,-57.2352941176,0
4796,9/19/14,11:00:00 PM,19/9/14 23:00,1.6075,0.79125,-0.81625,-50.7776049767,0
4797,9/19/14,11:15:00 PM,19/9/14 23:15,1.5725,0.7726,-0.7999,-50.8680445151,0
4798,9/19/14,11:30:00 PM,19/9/14 23:30,1.6475,1.301891667,-0.345608333,-20.9777440364,0
4799,9/19/14,11:45:00 PM,19/9/14 23:45,1.675,1.549041667,-0.125958333,-7.51990047761,0
4800,9/20/14,12:00:00 AM,20/9/14 00:00,1.4975,1.485283333,-0.012216667,-0.815804140234,0
4801,9/20/14,12:15:00 AM,20/9/14 00:15,1.5725,1.543966667,-0.028533333,-1.81452038156,0
4802,9/20/14,12:30:00 AM,20/9/14 00:30,1.6075,1.643033333,0.035533333,2.21047172628,0
4803,9/20/14,12:45:00 AM,20/9/14 00:45,1.6075,1.8126,0.2051,12.7589424572,0
4804,9/20/14,1:00:00 AM,20/9/14 01:00,1.6075,1.9908,0.3833,23.8444790047,0
4805,9/20/14,1:15:00 AM,20/9/14 01:15,1.6475,1.986983333,0.339483333,20.6059686191,0
4806,9/20/14,1:30:00 AM,20/9/14 01:30,1.675,1.978391667,0.303391667,18.1129353433,0
4807,9/20/14,1:45:00 AM,20/9/14 01:45,1.675,1.681741667,0.006741667,0.40248758209,0
4808,9/20/14,2:00:00 AM,20/9/14 02:00,1.7175,1.657333333,-0.060166667,-3.50315382824,0
4809,9/20/14,2:15:00 AM,20/9/14 02:15,1.75,1.851783333,0.101783333,5.81619045714,0
4810,9/20/14,2:30:00 AM,20/9/14 02:30,1.87,2.089483333,0.219483333,11.737076631,0
4811,9/20/14,2:45:00 AM,20/9/14 02:45,1.87,2.07485,0.20485,10.9545454545,0
4812,9/20/14,3:00:00 AM,20/9/14 03:00,1.675,2.29645,0.62145,37.1014925373,0
4813,9/20/14,3:15:00 AM,20/9/14 03:15,1.7175,2.288,0.5705,33.2168850073,0
4814,9/20/14,3:30:00 AM,20/9/14 03:30,1.7175,2.033508333,0.316008333,18.3993206987,0
4815,9/20/14,3:45:00 AM,20/9/14 03:45,1.675,1.945541667,0.270541667,16.1517413134,0
4816,9/20/14,4:00:00 AM,20/9/14 04:00,1.7175,1.772466667,0.054966667,3.20038818049,0
4817,9/20/14,4:15:00 AM,20/9/14 04:15,1.7175,1.539166667,-0.178333333,-10.3833090539,0
4818,9/20/14,4:30:00 AM,20/9/14 04:30,1.7175,1.499683333,-0.217816667,-12.6821931295,0
4819,9/20/14,4:45:00 AM,20/9/14 04:45,1.7175,1.181533333,-0.535966667,-31.2062105968,0
4820,9/20/14,5:00:00 AM,20/9/14 05:00,1.7175,0.914233333,-0.803266667,-46.7695293741,0
4821,9/20/14,5:15:00 AM,20/9/14 05:15,1.7175,0.864183333,-0.853316667,-49.6836487336,0
4822,9/20/14,5:30:00 AM,20/9/14 05:30,1.7175,0.781933333,-0.935566667,-54.4725861426,0
4823,9/20/14,5:45:00 AM,20/9/14 05:45,1.6475,0.9115,-0.736,-44.6737481032,0
4824,9/20/14,6:00:00 AM,20/9/14 06:00,2.1,1.143358333,-0.956641667,-45.5543650952,0
4825,9/20/14,6:15:00 AM,20/9/14 06:15,2.0725,1.285591667,-0.786908333,-37.9690389867,0
4826,9/20/14,6:30:00 AM,20/9/14 06:30,2.0275,1.633208333,-0.394291667,-19.4471845623,0
4827,9/20/14,6:45:00 AM,20/9/14 06:45,1.9075,1.759058333,-0.148441667,-7.78200089122,0
4828,9/20/14,7:00:00 AM,20/9/14 07:00,1.9075,1.833708333,-0.073791667,-3.86850154653,1
4829,9/20/14,7:15:00 AM,20/9/14 07:15,1.87,1.820258333,-0.049741667,-2.65998219251,1
4830,9/20/14,7:30:00 AM,20/9/14 07:30,1.83,1.730908333,-0.099091667,-5.41484519126,1
4831,9/20/14,7:45:00 AM,20/9/14 07:45,1.6475,1.461158333,-0.186341667,-11.3105715933,1
4832,9/20/14,8:00:00 AM,20/9/14 08:00,1.6075,1.017358333,-0.590141667,-36.711767776,1
4833,9/20/14,8:15:00 AM,20/9/14 08:15,1.5725,0.908291667,-0.664208333,-42.2390036884,1
4834,9/20/14,8:30:00 AM,20/9/14 08:30,1.4575,0.922366667,-0.535133333,-36.7158375986,1
4835,9/20/14,8:45:00 AM,20/9/14 08:45,1.17,0.992483333,-0.177516667,-15.1723647009,1
4836,9/20/14,9:00:00 AM,20/9/14 09:00,0.27,0.985183333,0.715183333,264.882715926,1
4837,9/20/14,9:15:00 AM,20/9/14 09:15,0.2175,1.011366667,0.793866667,364.996168736,1
4838,9/20/14,9:30:00 AM,20/9/14 09:30,0.1975,1.11435,0.91685,464.227848101,1
4839,9/20/14,9:45:00 AM,20/9/14 09:45,0.1375,0.960516667,0.823016667,598.557576,1
4840,9/20/14,10:00:00 AM,20/9/14 10:00,0.1575,0.844683333,0.687183333,436.306878095,1
4841,9/20/14,10:15:00 AM,20/9/14 10:15,0.1375,0.845133333,0.707633333,514.642424,1
4842,9/20/14,10:30:00 AM,20/9/14 10:30,0.125,0.94395,0.81895,655.16,1
4843,9/20/14,10:45:00 AM,20/9/14 10:45,0.1,1.0001,0.9001,900.1,1
4844,9/20/14,11:00:00 AM,20/9/14 11:00,0.075,0.967533333,0.892533333,1190.044444,1
4845,9/20/14,11:15:00 AM,20/9/14 11:15,0.085,0.921216667,0.836216667,983.784314118,1
4846,9/20/14,11:30:00 AM,20/9/14 11:30,0.1,0.825333333,0.725333333,725.333333,1
4847,9/20/14,11:45:00 AM,20/9/14 11:45,0.1,0.68945,0.58945,589.45,1
4848,9/20/14,12:00:00 PM,20/9/14 12:00,0.33,0.598433333,0.268433333,81.3434342424,1
4849,9/20/14,12:15:00 PM,20/9/14 12:15,0.2475,0.480633333,0.233133333,94.1952860606,1
4850,9/20/14,12:30:00 PM,20/9/14 12:30,0.2175,0.273633333,0.056133333,25.8084289655,1
4851,9/20/14,12:45:00 PM,20/9/14 12:45,0.33,0.199466667,-0.130533333,-39.5555554545,1
4852,9/20/14,1:00:00 PM,20/9/14 13:00,0.33,0.0736,-0.2564,-77.696969697,1
4853,9/20/14,1:15:00 PM,20/9/14 13:15,0.27,0.018366667,-0.251633333,-93.1975307407,1
4854,9/20/14,1:30:00 PM,20/9/14 13:30,0.2475,0.008975,-0.238525,-96.3737373737,1
4855,9/20/14,1:45:00 PM,20/9/14 13:45,0.3975,0.127075,-0.270425,-68.0314465409,1
4856,9/20/14,2:00:00 PM,20/9/14 14:00,0.3625,0.214475,-0.148025,-40.8344827586,1
4857,9/20/14,2:15:00 PM,20/9/14 14:15,0.3625,0.097541667,-0.264958333,-73.091953931,1
4858,9/20/14,2:30:00 PM,20/9/14 14:30,0.3625,0.049525,-0.312975,-86.3379310345,1
4859,9/20/14,2:45:00 PM,20/9/14 14:45,0.5925,0.101708333,-0.490791667,-82.8340366245,1
4860,9/20/14,3:00:00 PM,20/9/14 15:00,0.745,0.097141667,-0.647858333,-86.9608500671,1
4861,9/20/14,3:15:00 PM,20/9/14 15:15,0.745,0.220925,-0.524075,-70.3456375839,1
4862,9/20/14,3:30:00 PM,20/9/14 15:30,0.785,0.250091667,-0.534908333,-68.1411889172,1
4863,9/20/14,3:45:00 PM,20/9/14 15:45,0.85,0.351375,-0.498625,-58.6617647059,1
4864,9/20/14,4:00:00 PM,20/9/14 16:00,0.8825,0.105683333,-0.776816667,-88.0245515014,1
4865,9/20/14,4:15:00 PM,20/9/14 16:15,0.8825,0.123116667,-0.759383333,-86.0491028895,1
4866,9/20/14,4:30:00 PM,20/9/14 16:30,0.9175,0.06895,-0.84855,-92.485013624,1
4867,9/20/14,4:45:00 PM,20/9/14 16:45,0.8825,0.038633333,-0.843866667,-95.6222852125,1
4868,9/20/14,5:00:00 PM,20/9/14 17:00,0.9175,-0.006675,-0.924175,-100.727520436,1
4869,9/20/14,5:15:00 PM,20/9/14 17:15,0.815,0.007425,-0.807575,-99.0889570552,1
4870,9/20/14,5:30:00 PM,20/9/14 17:30,0.8825,0.008275,-0.874225,-99.0623229462,1
4871,9/20/14,5:45:00 PM,20/9/14 17:45,0.985,-0.003558333,-0.988558333,-100.361252081,1
4872,9/20/14,6:00:00 PM,20/9/14 18:00,0.73,0.025458333,-0.704541667,-96.5125571233,1
4873,9/20/14,6:15:00 PM,20/9/14 18:15,0.6175,0.148608333,-0.468891667,-75.9338731984,1
4874,9/20/14,6:30:00 PM,20/9/14 18:30,0.6725,0.546683333,-0.125816667,-18.7087980669,1
4875,9/20/14,6:45:00 PM,20/9/14 18:45,0.78,0.941716667,0.161716667,20.7329060256,1
4876,9/20/14,7:00:00 PM,20/9/14 19:00,0.8425,1.086333333,0.243833333,28.9416418991,1
4877,9/20/14,7:15:00 PM,20/9/14 19:15,0.995,1.298383333,0.303383333,30.4907872362,1
4878,9/20/14,7:30:00 PM,20/9/14 19:30,1.03,1.581558333,0.551558333,53.5493527184,1
4879,9/20/14,7:45:00 PM,20/9/14 19:45,1.3525,1.407175,0.054675,4.04251386322,1
4880,9/20/14,8:00:00 PM,20/9/14 20:00,1.42,1.7344,0.3144,22.1408450704,1
4881,9/20/14,8:15:00 PM,20/9/14 20:15,1.46,1.852433333,0.392433333,26.878995411,1
4882,9/20/14,8:30:00 PM,20/9/14 20:30,1.42,1.97265,0.55265,38.9190140845,1
4883,9/20/14,8:45:00 PM,20/9/14 20:45,1.42,2.002833333,0.582833333,41.0446009155,1
4884,9/20/14,9:00:00 PM,20/9/14 21:00,1.54,1.90225,0.36225,23.5227272727,1
4885,9/20/14,9:15:00 PM,20/9/14 21:15,1.5725,1.866066667,0.293566667,18.6687864547,1
4886,9/20/14,9:30:00 PM,20/9/14 21:30,1.5725,1.757275,0.184775,11.7503974563,1
4887,9/20/14,9:45:00 PM,20/9/14 21:45,1.4975,1.653725,0.156225,10.4323873122,1
4888,9/20/14,10:00:00 PM,20/9/14 22:00,1.54,1.632491667,0.092491667,6.0059524026,1
4889,9/20/14,10:15:00 PM,20/9/14 22:15,1.5725,1.861641667,0.289141667,18.3873874086,0
4890,9/20/14,10:30:00 PM,20/9/14 22:30,1.6075,2.146025,0.538525,33.500777605,0
4891,9/20/14,10:45:00 PM,20/9/14 22:45,1.54,2.230591667,0.690591667,44.8436147403,0
4892,9/20/14,11:00:00 PM,20/9/14 23:00,1.6075,2.136458333,0.528958333,32.9056505754,0
4893,9/20/14,11:15:00 PM,20/9/14 23:15,1.675,2.047358333,0.372358333,22.2303482388,0
4894,9/20/14,11:30:00 PM,20/9/14 23:30,1.675,1.768458333,0.093458333,5.57960197015,0
4895,9/20/14,11:45:00 PM,20/9/14 23:45,1.675,1.762841667,0.087841667,5.24427862687,0
4896,9/21/14,12:00:00 AM,21/9/14 00:00,1.9075,1.633033333,-0.274466667,-14.3888160944,0
4897,9/21/14,12:15:00 AM,21/9/14 00:15,1.9075,1.361316667,-0.546183333,-28.6334643775,0
4898,9/21/14,12:30:00 AM,21/9/14 00:30,1.945,1.47085,-0.47415,-24.3778920308,0
4899,9/21/14,12:45:00 AM,21/9/14 00:45,1.945,1.597483333,-0.347516667,-17.8671808226,0
4900,9/21/14,1:00:00 AM,21/9/14 01:00,1.945,1.85755,-0.08745,-4.49614395887,0
4901,9/21/14,1:15:00 AM,21/9/14 01:15,1.99,2.015583333,0.025583333,1.28559462312,0
4902,9/21/14,1:30:00 AM,21/9/14 01:30,1.99,2.069175,0.079175,3.97864321608,0
4903,9/21/14,1:45:00 AM,21/9/14 01:45,1.945,2.022091667,0.077091667,3.9635818509,0
4904,9/21/14,2:00:00 AM,21/9/14 02:00,1.9075,2.0096,0.1021,5.35255570118,0
4905,9/21/14,2:15:00 AM,21/9/14 02:15,1.87,2.107616667,0.237616667,12.7067736364,0
4906,9/21/14,2:30:00 AM,21/9/14 02:30,1.87,2.041008333,0.171008333,9.14483064171,0
4907,9/21/14,2:45:00 AM,21/9/14 02:45,1.7875,1.920808333,0.133308333,7.45780883916,0
4908,9/21/14,3:00:00 AM,21/9/14 03:00,1.7875,1.972666667,0.185166667,10.3589743776,0
4909,9/21/14,3:15:00 AM,21/9/14 03:15,1.75,2.016683333,0.266683333,15.2390476,0
4910,9/21/14,3:30:00 AM,21/9/14 03:30,1.75,2.182675,0.432675,24.7242857143,0
4911,9/21/14,3:45:00 AM,21/9/14 03:45,1.75,2.308425,0.558425,31.91,0
4912,9/21/14,4:00:00 AM,21/9/14 04:00,1.7175,2.318616667,0.601116667,34.999514818,0
4913,9/21/14,4:15:00 AM,21/9/14 04:15,1.675,2.222766667,0.547766667,32.7024875821,0
4914,9/21/14,4:30:00 AM,21/9/14 04:30,1.6475,2.204783333,0.557283333,33.8259989681,0
4915,9/21/14,4:45:00 AM,21/9/14 04:45,1.6075,2.266583333,0.659083333,41.0005183826,0
4916,9/21/14,5:00:00 AM,21/9/14 05:00,1.6075,2.240408333,0.632908333,39.3722135614,0
4917,9/21/14,5:15:00 AM,21/9/14 05:15,1.5725,2.064441667,0.491941667,31.2840487758,0
4918,9/21/14,5:30:00 AM,21/9/14 05:30,1.54,1.8689,0.3289,21.3571428571,0
4919,9/21/14,5:45:00 AM,21/9/14 05:45,1.4575,1.901583333,0.444083333,30.4688393139,0
4920,9/21/14,6:00:00 AM,21/9/14 06:00,1.4175,1.8967,0.4792,33.8059964727,0
4921,9/21/14,6:15:00 AM,21/9/14 06:15,1.4175,1.994916667,0.577416667,40.7348618695,0
4922,9/21/14,6:30:00 AM,21/9/14 06:30,1.385,1.976441667,0.591441667,42.7033694585,0
4923,9/21/14,6:45:00 AM,21/9/14 06:45,1.2825,2.056975,0.774475,60.38791423,0
4924,9/21/14,7:00:00 AM,21/9/14 07:00,1.2075,1.994633333,0.787133333,65.1870255072,1
4925,9/21/14,7:15:00 AM,21/9/14 07:15,1.17,1.772766667,0.602766667,51.518518547,1
4926,9/21/14,7:30:00 AM,21/9/14 07:30,1.1,1.610516667,0.510516667,46.4106060909,1
4927,9/21/14,7:45:00 AM,21/9/14 07:45,0.9475,1.138116667,0.190616667,20.1178540369,1
4928,9/21/14,8:00:00 AM,21/9/14 08:00,0.85,0.605041667,-0.244958333,-28.8186274118,1
4929,9/21/14,8:15:00 AM,21/9/14 08:15,0.8825,0.506508333,-0.375991667,-42.6052880453,1
4930,9/21/14,8:30:00 AM,21/9/14 08:30,0.745,0.567958333,-0.177041667,-23.7639821477,1
4931,9/21/14,8:45:00 AM,21/9/14 08:45,0.55,0.488741667,-0.061258333,-11.1378787273,1
4932,9/21/14,9:00:00 AM,21/9/14 09:00,0.745,0.522891667,-0.222108333,-29.8131990604,1
4933,9/21/14,9:15:00 AM,21/9/14 09:15,0.635,0.443841667,-0.191158333,-30.1036744882,1
4934,9/21/14,9:30:00 AM,21/9/14 09:30,0.55,0.384391667,-0.165608333,-30.110606,1
4935,9/21/14,9:45:00 AM,21/9/14 09:45,0.3975,0.416325,0.018825,4.7358490566,1
4936,9/21/14,10:00:00 AM,21/9/14 10:00,0.33,0.312983333,-0.017016667,-5.15656575758,1
4937,9/21/14,10:15:00 AM,21/9/14 10:15,0.27,0.157633333,-0.112366667,-41.6172840741,1
4938,9/21/14,10:30:00 AM,21/9/14 10:30,0.2175,0.038475,-0.179025,-82.3103448276,1
4939,9/21/14,10:45:00 AM,21/9/14 10:45,0.1575,-0.008475,-0.165975,-105.380952381,1
4940,9/21/14,11:00:00 AM,21/9/14 11:00,0.125,-0.011233333,-0.136233333,-108.9866664,1
4941,9/21/14,11:15:00 AM,21/9/14 11:15,0.085,-0.0102,-0.0952,-112.0,1
4942,9/21/14,11:30:00 AM,21/9/14 11:30,0.085,-0.010058333,-0.095058333,-111.833332941,1
4943,9/21/14,11:45:00 AM,21/9/14 11:45,0.075,-0.008908333,-0.083908333,-111.877777333,1
4944,9/21/14,12:00:00 PM,21/9/14 12:00,0.045,-0.00865,-0.05365,-119.222222222,1
4945,9/21/14,12:15:00 PM,21/9/14 12:15,0.0275,-0.009233333,-0.036733333,-133.575756364,1
4946,9/21/14,12:30:00 PM,21/9/14 12:30,0.02,-0.009233333,-0.029233333,-146.166665,1
4947,9/21/14,12:45:00 PM,21/9/14 12:45,0.045,-0.011083333,-0.056083333,-124.629628889,1
4948,9/21/14,1:00:00 PM,21/9/14 13:00,0.0325,-0.010591667,-0.043091667,-132.589744615,1
4949,9/21/14,1:15:00 PM,21/9/14 13:15,0.02,-0.009275,-0.029275,-146.375,1
4950,9/21/14,1:30:00 PM,21/9/14 13:30,0.015,-0.007366667,-0.022366667,-149.111113333,1
4951,9/21/14,1:45:00 PM,21/9/14 13:45,0.045,-0.00725,-0.05225,-116.111111111,1
4952,9/21/14,2:00:00 PM,21/9/14 14:00,0.0375,-0.00805,-0.04555,-121.466666667,1
4953,9/21/14,2:15:00 PM,21/9/14 14:15,0.0325,-0.007683333,-0.040183333,-123.641024615,1
4954,9/21/14,2:30:00 PM,21/9/14 14:30,0.0325,-0.006516667,-0.039016667,-120.051283077,1
4955,9/21/14,2:45:00 PM,21/9/14 14:45,0.075,-0.00785,-0.08285,-110.466666667,1
4956,9/21/14,3:00:00 PM,21/9/14 15:00,0.0625,-0.007133333,-0.069633333,-111.4133328,1
4957,9/21/14,3:15:00 PM,21/9/14 15:15,0.075,-0.00675,-0.08175,-109.0,1
4958,9/21/14,3:30:00 PM,21/9/14 15:30,0.085,-0.006458333,-0.091458333,-107.598038824,1
4959,9/21/14,3:45:00 PM,21/9/14 15:45,0.1125,-0.006608333,-0.119108333,-105.874073778,1
4960,9/21/14,4:00:00 PM,21/9/14 16:00,0.125,-0.005925,-0.130925,-104.74,1
4961,9/21/14,4:15:00 PM,21/9/14 16:15,0.1375,-0.005558333,-0.143058333,-104.042424,1
4962,9/21/14,4:30:00 PM,21/9/14 16:30,0.1575,-0.004725,-0.162225,-103.0,1
4963,9/21/14,4:45:00 PM,21/9/14 16:45,0.1575,-0.004625,-0.162125,-102.936507937,1
4964,9/21/14,5:00:00 PM,21/9/14 17:00,0.1575,-0.004266667,-0.161766667,-102.708994921,1
4965,9/21/14,5:15:00 PM,21/9/14 17:15,0.1975,-0.004383333,-0.201883333,-102.219409114,1
4966,9/21/14,5:30:00 PM,21/9/14 17:30,0.2475,-0.004308333,-0.251808333,-101.740740606,1
4967,9/21/14,5:45:00 PM,21/9/14 17:45,0.3975,-0.003325,-0.400825,-100.836477987,1
4968,9/21/14,6:00:00 PM,21/9/14 18:00,0.27,-0.002033333,-0.272033333,-100.753086296,1
4969,9/21/14,6:15:00 PM,21/9/14 18:15,0.33,-0.001733333,-0.331733333,-100.525252424,1
4970,9/21/14,6:30:00 PM,21/9/14 18:30,0.3975,-0.001583333,-0.399083333,-100.398322767,1
4971,9/21/14,6:45:00 PM,21/9/14 18:45,0.635,-0.00155,-0.63655,-100.244094488,1
4972,9/21/14,7:00:00 PM,21/9/14 19:00,0.745,-0.002233333,-0.747233333,-100.299776242,1
4973,9/21/14,7:15:00 PM,21/9/14 19:15,0.85,-0.008216667,-0.858216667,-100.966666706,1
4974,9/21/14,7:30:00 PM,21/9/14 19:30,0.9175,-0.009725,-0.927225,-101.059945504,1
4975,9/21/14,7:45:00 PM,21/9/14 19:45,1.3125,-0.010608333,-1.323108333,-100.808253943,1
4976,9/21/14,8:00:00 PM,21/9/14 20:00,1.385,0.35125,-1.03375,-74.6389891697,1
4977,9/21/14,8:15:00 PM,21/9/14 20:15,1.4975,0.663516667,-0.833983333,-55.6917083806,1
4978,9/21/14,8:30:00 PM,21/9/14 20:30,1.4975,1.411416667,-0.086083333,-5.74846964942,1
4979,9/21/14,8:45:00 PM,21/9/14 20:45,1.5725,2.000116667,0.427616667,27.193428744,1
4980,9/21/14,9:00:00 PM,21/9/14 21:00,1.3075,1.952525,0.645025,49.3326959847,1
4981,9/21/14,9:15:00 PM,21/9/14 21:15,1.1725,1.848375,0.675875,57.6439232409,1
4982,9/21/14,9:30:00 PM,21/9/14 21:30,0.85,1.759633333,0.909633333,107.015686235,1
4983,9/21/14,9:45:00 PM,21/9/14 21:45,0.85,1.733066667,0.883066667,103.890196118,1
4984,9/21/14,10:00:00 PM,21/9/14 22:00,0.9175,1.553066667,0.635566667,69.2715713351,1
4985,9/21/14,10:15:00 PM,21/9/14 22:15,0.985,1.4675,0.4825,48.9847715736,0
4986,9/21/14,10:30:00 PM,21/9/14 22:30,1.025,1.446791667,0.421791667,41.1504065366,0
4987,9/21/14,10:45:00 PM,21/9/14 22:45,0.985,1.144125,0.159125,16.154822335,0
4988,9/21/14,11:00:00 PM,21/9/14 23:00,1.065,1.043575,-0.021425,-2.0117370892,0
4989,9/21/14,11:15:00 PM,21/9/14 23:15,1.4175,1.027675,-0.389825,-27.5008818342,0
4990,9/21/14,11:30:00 PM,21/9/14 23:30,1.4175,1.141508333,-0.275991667,-19.4703116049,0
4991,9/21/14,11:45:00 PM,21/9/14 23:45,1.3475,1.157141667,-0.190358333,-14.1267779592,0
4992,9/22/14,12:00:00 AM,22/9/14 00:00,1.135,1.268633333,0.133633333,11.7738619383,0
4993,9/22/14,12:15:00 AM,22/9/14 00:15,1.2075,1.14955,-0.05795,-4.79917184265,0
4994,9/22/14,12:30:00 AM,22/9/14 00:30,1.2075,1.165408333,-0.042091667,-3.48585233954,0
4995,9/22/14,12:45:00 AM,22/9/14 00:45,1.17,1.082941667,-0.087058333,-7.44088316239,0
4996,9/22/14,1:00:00 AM,22/9/14 01:00,1.135,1.217658333,0.082658333,7.28267251101,0
4997,9/22/14,1:15:00 AM,22/9/14 01:15,1.2075,1.295741667,0.088241667,7.30779850932,0
4998,9/22/14,1:30:00 AM,22/9/14 01:30,1.245,1.23675,-0.00825,-0.66265060241,0
4999,9/22/14,1:45:00 AM,22/9/14 01:45,1.245,1.175116667,-0.069883333,-5.61311911647,0
