,date,time,dt,forecast,actual,delta,dev,peak,dam,rtm,regdn,regup,rrs,nspin
6442,10/7/14,2:30:00 AM,7/10/14 2:30,1.75,2.3796,0.6296,35.97714286,0,25.83142857,10.45,3.19,2,4,2
6443,10/7/14,2:45:00 AM,7/10/14 2:45,1.87,2.40675,0.53675,28.70320856,0,25.83142857,18.98,3.19,2,4,2
6444,10/7/14,3:00:00 AM,7/10/14 3:00,1.945,2.542458333,0.597458333,30.71765208,0,24.87214286,19.29,1.5,2,4,2
6445,10/7/14,3:15:00 AM,7/10/14 3:15,1.99,2.589825,0.599825,30.1419598,0,24.87214286,19.15,1.5,2,4,2
6446,10/7/14,3:30:00 AM,7/10/14 3:30,1.99,2.510333333,0.520333333,26.14740367,0,24.87214286,19.81,1.5,2,4,2
6447,10/7/14,3:45:00 AM,7/10/14 3:45,1.9075,2.589883333,0.682383333,35.77370029,0,24.87214286,19.6,1.5,2,4,2
6448,10/7/14,4:00:00 AM,7/10/14 4:00,1.945,2.496091667,0.551091667,28.3337618,0,25.54,21.82,1.5,2,4,2
6449,10/7/14,4:15:00 AM,7/10/14 4:15,1.99,2.337641667,0.347641667,17.4694305,0,25.54,20.87,1.5,2,4,2
6450,10/7/14,4:30:00 AM,7/10/14 4:30,1.99,2.298516667,0.308516667,15.5033501,0,25.54,21.74,1.5,2,4,2
6451,10/7/14,4:45:00 AM,7/10/14 4:45,1.945,2.239566667,0.294566667,15.14481578,0,25.54,21.84,1.5,2,4,2
6452,10/7/14,5:00:00 AM,7/10/14 5:00,1.945,2.012191667,0.067191667,3.454584422,0,29.40428571,22.6,7.06,3.82,4,2
6453,10/7/14,5:15:00 AM,7/10/14 5:15,1.99,1.889375,-0.100625,-5.056532663,0,29.40428571,22.85,7.06,3.82,4,2
6454,10/7/14,5:30:00 AM,7/10/14 5:30,1.945,2.156158333,0.211158333,10.85646956,0,29.40428571,23.24,7.06,3.82,4,2
6455,10/7/14,5:45:00 AM,7/10/14 5:45,1.9075,2.498475,0.590975,30.98165138,0,29.40428571,21.62,7.06,3.82,4,2
6456,10/7/14,6:00:00 AM,7/10/14 6:00,2.1,2.526625,0.426625,20.31547619,0,33.29857143,22.77,4,8.74,7.74,5.74
6457,10/7/14,6:15:00 AM,7/10/14 6:15,2.0725,2.474608333,0.402108333,19.40209086,0,33.29857143,23.2,4,8.74,7.74,5.74
6458,10/7/14,6:30:00 AM,7/10/14 6:30,2.0275,2.553891667,0.526391667,25.96259763,0,33.29857143,23.67,4,8.74,7.74,5.74
6459,10/7/14,6:45:00 AM,7/10/14 6:45,1.945,2.533608333,0.588608333,30.26263923,0,33.29857143,24.01,4,8.74,7.74,5.74
6460,10/7/14,7:00:00 AM,7/10/14 7:00,1.9075,2.539225,0.631725,33.11795544,1,30.72714286,24.41,4.11,4.84,5.03,3.62
6461,10/7/14,7:15:00 AM,7/10/14 7:15,1.83,2.535808333,0.705808333,38.56876137,1,30.72714286,24.09,4.11,4.84,5.03,3.62
6462,10/7/14,7:30:00 AM,7/10/14 7:30,1.7875,2.499441667,0.711941667,39.82890445,1,30.72714286,23.45,4.11,4.84,5.03,3.62
6463,10/7/14,7:45:00 AM,7/10/14 7:45,1.6075,2.108175,0.500675,31.14618974,1,30.72714286,23.38,4.11,4.84,5.03,3.62
6464,10/7/14,8:00:00 AM,7/10/14 8:00,1.4975,1.451675,-0.045825,-3.060100167,1,30.635,23.19,6.14,4.95,4.97,4.22
6465,10/7/14,8:15:00 AM,7/10/14 8:15,1.4175,1.194808333,-0.222691667,-15.71017051,1,30.635,23.33,6.14,4.95,4.97,4.22
6466,10/7/14,8:30:00 AM,7/10/14 8:30,1.3125,1.143116667,-0.169383333,-12.9053968,1,30.635,23.42,6.14,4.95,4.97,4.22
6467,10/7/14,8:45:00 AM,7/10/14 8:45,0.985,1.005116667,0.020116667,2.042301218,1,30.635,23.91,6.14,4.95,4.97,4.22
6468,10/7/14,9:00:00 AM,7/10/14 9:00,0.785,1.059791667,0.274791667,35.0053079,1,31.56428571,24.45,5.99,5.33,5.53,4.22
6469,10/7/14,9:15:00 AM,7/10/14 9:15,0.67,0.895758333,0.225758333,33.69527358,1,31.56428571,25.87,5.99,5.33,5.53,4.22
6470,10/7/14,9:30:00 AM,7/10/14 9:30,0.55,0.91695,0.36695,66.71818182,1,31.56428571,26.13,5.99,5.33,5.53,4.22
6471,10/7/14,9:45:00 AM,7/10/14 9:45,0.3975,0.882333333,0.484833333,121.9706498,1,31.56428571,26.87,5.99,5.33,5.53,4.22
6472,10/7/14,10:00:00 AM,7/10/14 10:00,0.3,0.665675,0.365675,121.8916667,1,33.75071429,27.88,5.38,6.93,6.93,1
6473,10/7/14,10:15:00 AM,7/10/14 10:15,0.27,0.612941667,0.342941667,127.0154322,1,33.75071429,28.65,5.38,6.93,6.93,1
6474,10/7/14,10:30:00 AM,7/10/14 10:30,0.1775,0.541333333,0.363833333,204.9765256,1,33.75071429,28.99,5.38,6.93,6.93,1
6475,10/7/14,10:45:00 AM,7/10/14 10:45,0.125,0.577233333,0.452233333,361.7866664,1,33.75071429,31.15,5.38,6.93,6.93,1
6476,10/7/14,11:00:00 AM,7/10/14 11:00,0.085,0.626941667,0.541941667,637.5784318,1,45.17142857,31.39,25.25,8.17,11.96,1
6477,10/7/14,11:15:00 AM,7/10/14 11:15,0.0275,0.555925,0.528425,1921.545455,1,45.17142857,33.7,25.25,8.17,11.96,1
6478,10/7/14,11:30:00 AM,7/10/14 11:30,0.0225,0.344216667,0.321716667,1429.851853,1,45.17142857,33.93,25.25,8.17,11.96,1
6479,10/7/14,11:45:00 AM,7/10/14 11:45,0.02,0.169416667,0.149416667,747.083335,1,45.17142857,36.05,25.25,8.17,11.96,1
6480,10/7/14,12:00:00 PM,7/10/14 12:00,0.0225,0.05465,0.03215,142.8888889,1,53.00142857,36.57,4,12.43,16.22,1
6481,10/7/14,12:15:00 PM,7/10/14 12:15,0.0275,0.001083333,-0.026416667,-96.06060727,1,53.00142857,41.96,4,12.43,16.22,1
6482,10/7/14,12:30:00 PM,7/10/14 12:30,0.02,-0.003958333,-0.023958333,-119.791665,1,53.00142857,42,4,12.43,16.22,1
6483,10/7/14,12:45:00 PM,7/10/14 12:45,0.02,-0.000708333,-0.020708333,-103.541665,1,53.00142857,44,4,12.43,16.22,1
6484,10/7/14,1:00:00 PM,7/10/14 13:00,0.015,-0.011558333,-0.026558333,-177.0555533,1,65.73,42.05,6,22.52,26.94,1
6485,10/7/14,1:15:00 PM,7/10/14 13:15,0.01,-0.010658333,-0.020658333,-206.58333,1,65.73,43.53,6,22.52,26.94,1
6486,10/7/14,1:30:00 PM,7/10/14 13:30,0.0025,-0.00865,-0.01115,-446,1,65.73,50.41,6,22.52,26.94,1
6487,10/7/14,1:45:00 PM,7/10/14 13:45,0.005,-0.007766667,-0.012766667,-255.33334,1,65.73,86.22,6,22.52,26.94,1
6488,10/7/14,2:00:00 PM,7/10/14 14:00,0.0075,-0.008275,-0.015775,-210.3333333,1,128.2178571,68.43,4,85.18,88.98,86.98
6489,10/7/14,2:15:00 PM,7/10/14 14:15,0.005,-0.008275,-0.013275,-265.5,1,128.2178571,82.14,4,85.18,88.98,86.98
6490,10/7/14,2:30:00 PM,7/10/14 14:30,0.0025,-0.008766667,-0.011266667,-450.66668,1,128.2178571,79.61,4,85.18,88.98,86.98
6491,10/7/14,2:45:00 PM,7/10/14 14:45,0.0025,-0.0089,-0.0114,-456,1,128.2178571,92.64,4,85.18,88.98,86.98
6492,10/7/14,3:00:00 PM,7/10/14 15:00,0.0125,-0.008941667,-0.021441667,-171.533336,1,255.57,144.9,4,208.44,212.23,200.01
6493,10/7/14,3:15:00 PM,7/10/14 15:15,0.0075,-0.008125,-0.015625,-208.3333333,1,255.57,109.01,4,208.44,212.23,200.01
6494,10/7/14,3:30:00 PM,7/10/14 15:30,0.005,-0.0085,-0.0135,-270,1,255.57,142.75,4,208.44,212.23,200.01
6495,10/7/14,3:45:00 PM,7/10/14 15:45,0.005,-0.008516667,-0.013516667,-270.33334,1,255.57,252.19,4,208.44,212.23,200.01
6496,10/7/14,4:00:00 PM,7/10/14 16:00,0.005,-0.009916667,-0.014916667,-298.33334,1,324.8135714,75.87,4,274.71,278.51,225
6497,10/7/14,4:15:00 PM,7/10/14 16:15,0.0075,-0.011016667,-0.018516667,-246.8888933,1,324.8135714,73.93,4,274.71,278.51,225
6498,10/7/14,4:30:00 PM,7/10/14 16:30,0.01,-0.011958333,-0.021958333,-219.58333,1,324.8135714,86.25,4,274.71,278.51,225
6499,10/7/14,4:45:00 PM,7/10/14 16:45,0.0075,-0.011658333,-0.019158333,-255.44444,1,324.8135714,88.31,4,274.71,278.51,225
6500,10/7/14,5:00:00 PM,7/10/14 17:00,0.0125,-0.011491667,-0.023991667,-191.933336,1,247.7464286,72.88,8.79,201.09,204.89,202.89
6501,10/7/14,5:15:00 PM,7/10/14 17:15,0.0075,-0.011541667,-0.019041667,-253.8888933,1,247.7464286,70.23,8.79,201.09,204.89,202.89
6502,10/7/14,5:30:00 PM,7/10/14 17:30,0.01,-0.010975,-0.020975,-209.75,1,247.7464286,63.34,8.79,201.09,204.89,202.89
6503,10/7/14,5:45:00 PM,7/10/14 17:45,0.0075,-0.011275,-0.018775,-250.3333333,1,247.7464286,52.75,8.79,201.09,204.89,202.89
6504,10/7/14,6:00:00 PM,7/10/14 18:00,0.015,-0.011491667,-0.026491667,-176.6111133,1,72.99071429,44.93,8.21,31.35,36.35,28.35
6505,10/7/14,6:15:00 PM,7/10/14 18:15,0.02,0.046191667,0.026191667,130.958335,1,72.99071429,43,8.21,31.35,36.35,28.35
6506,10/7/14,6:30:00 PM,7/10/14 18:30,0.03,-0.011766667,-0.041766667,-139.2222233,1,72.99071429,42.36,8.21,31.35,36.35,28.35
6507,10/7/14,6:45:00 PM,7/10/14 18:45,0.035,-0.001283333,-0.036283333,-103.6666657,1,72.99071429,40.54,8.21,31.35,36.35,28.35
6508,10/7/14,7:00:00 PM,7/10/14 19:00,0.05,-0.010358333,-0.060358333,-120.716666,1,60.24857143,42.35,7,21.56,25.03,19.56
6509,10/7/14,7:15:00 PM,7/10/14 19:15,0.075,-0.010075,-0.085075,-113.4333333,1,60.24857143,42.33,7,21.56,25.03,19.56
6510,10/7/14,7:30:00 PM,7/10/14 19:30,0.1,0.020466667,-0.079533333,-79.533333,1,60.24857143,41.34,7,21.56,25.03,19.56
6511,10/7/14,7:45:00 PM,7/10/14 19:45,0.125,0.092716667,-0.032283333,-25.8266664,1,60.24857143,40.14,7,21.56,25.03,19.56
6512,10/7/14,8:00:00 PM,7/10/14 20:00,0.1975,0.298791667,0.101291667,51.28692,1,49.31857143,40.01,7.01,12.78,16.57,12.03
6513,10/7/14,8:15:00 PM,7/10/14 20:15,0.33,0.332591667,0.002591667,0.785353636,1,49.31857143,38.41,7.01,12.78,16.57,12.03
6514,10/7/14,8:30:00 PM,7/10/14 20:30,0.3975,0.407941667,0.010441667,2.626834465,1,49.31857143,37.57,7.01,12.78,16.57,12.03
6515,10/7/14,8:45:00 PM,7/10/14 20:45,0.55,0.607141667,0.057141667,10.389394,1,49.31857143,34.38,7.01,12.78,16.57,12.03
6516,10/7/14,9:00:00 PM,7/10/14 21:00,0.68,0.653908333,-0.026091667,-3.837009853,1,39.74285714,34.25,8.31,11.29,12.54,10.54
6517,10/7/14,9:15:00 PM,7/10/14 21:15,0.795,0.916025,0.121025,15.22327044,1,39.74285714,32.43,8.31,11.29,12.54,10.54
6518,10/7/14,9:30:00 PM,7/10/14 21:30,0.8925,1.189916667,0.297416667,33.3239963,1,39.74285714,31.47,8.31,11.29,12.54,10.54
6519,10/7/14,9:45:00 PM,7/10/14 21:45,0.995,1.4804,0.4854,48.7839196,1,39.74285714,30.41,8.31,11.29,12.54,10.54
6520,10/7/14,10:00:00 PM,7/10/14 22:00,1.18,1.878241667,0.698241667,59.17302263,1,33.01928571,30.55,10,4.4,7.18,4.1
6521,10/7/14,10:15:00 PM,7/10/14 22:15,1.2925,2.407075,1.114575,86.23404255,0,33.01928571,30.11,10,4.4,7.18,4.1
6522,10/7/14,10:30:00 PM,7/10/14 22:30,1.395,2.677841667,1.282841667,91.95997613,0,33.01928571,27.56,10,4.4,7.18,4.1
6523,10/7/14,10:45:00 PM,7/10/14 22:45,1.5075,2.608591667,1.101091667,73.0409066,0,33.01928571,27.23,10,4.4,7.18,4.1
6524,10/7/14,11:00:00 PM,7/10/14 23:00,1.6175,2.854166667,1.236666667,76.45543536,0,30.08,27.15,6.64,3.71,4.54,2.59
6525,10/7/14,11:15:00 PM,7/10/14 23:15,1.685,2.82615,1.14115,67.72403561,0,30.08,26.67,6.64,3.71,4.54,2.59
6526,10/7/14,11:30:00 PM,7/10/14 23:30,1.76,3.29525,1.53525,87.23011364,0,30.08,25.63,6.64,3.71,4.54,2.59
6527,10/7/14,11:45:00 PM,7/10/14 23:45,1.7975,3.40285,1.60535,89.31015299,0,30.08,24.85,6.64,3.71,4.54,2.59
6528,10/8/14,12:00:00 AM,8/10/14 0:00,1.75,3.596275,1.846275,105.5014286,0,28.01857143,25.31,7.07,3.67,4.27,2.59
6529,10/8/14,12:15:00 AM,8/10/14 0:15,1.83,3.667691667,1.837691667,100.4203097,0,28.01857143,27.05,7.07,3.67,4.27,2.59
6530,10/8/14,12:30:00 AM,8/10/14 0:30,1.87,4.152541667,2.282541667,122.0610517,0,28.01857143,26.18,7.07,3.67,4.27,2.59
6531,10/8/14,12:45:00 AM,8/10/14 0:45,1.945,3.910975,1.965975,101.0784062,0,28.01857143,25.24,7.07,3.67,4.27,2.59
6532,10/8/14,1:00:00 AM,8/10/14 1:00,2.0275,3.714083333,1.686583333,83.18536784,0,24.75357143,25.05,3.72,3.39,3.39,2.59
6533,10/8/14,1:15:00 AM,8/10/14 1:15,2.1,3.570166667,1.470166667,70.00793652,0,24.75357143,24.8,3.72,3.39,3.39,2.59
6534,10/8/14,1:30:00 AM,8/10/14 1:30,2.14,3.747591667,1.607591667,75.12110593,0,24.75357143,24.39,3.72,3.39,3.39,2.59
6535,10/8/14,1:45:00 AM,8/10/14 1:45,2.3275,3.759208333,1.431708333,61.51271033,0,24.75357143,23.93,3.72,3.39,3.39,2.59
6536,10/8/14,2:00:00 AM,8/10/14 2:00,2.37,4.141225,1.771225,74.73523207,0,23.67785714,23.96,3.69,3,3,2.2
6537,10/8/14,2:15:00 AM,8/10/14 2:15,2.4075,4.099091667,1.691591667,70.26341296,0,23.67785714,23.79,3.69,3,3,2.2
6538,10/8/14,2:30:00 AM,8/10/14 2:30,2.37,4.05785,1.68785,71.21729958,0,23.67785714,23.7,3.69,3,3,2.2
6539,10/8/14,2:45:00 AM,8/10/14 2:45,2.37,3.797133333,1.427133333,60.21659633,0,23.67785714,23.59,3.69,3,3,2.2
6540,10/8/14,3:00:00 AM,8/10/14 3:00,3.0675,3.3266,0.2591,8.446617767,0,22.64714286,23.71,3.11,3,3,2
6541,10/8/14,3:15:00 AM,8/10/14 3:15,3.32,3.15765,-0.16235,-4.890060241,0,22.64714286,23.54,3.11,3,3,2
6542,10/8/14,3:30:00 AM,8/10/14 3:30,3.485,2.948641667,-0.536358333,-15.39048301,0,22.64714286,23.59,3.11,3,3,2
6543,10/8/14,3:45:00 AM,8/10/14 3:45,3.365,2.895525,-0.469475,-13.95170877,0,22.64714286,23.59,3.11,3,3,2
6544,10/8/14,4:00:00 AM,8/10/14 4:00,3.325,2.6361,-0.6889,-20.71879699,0,23.32928571,23.64,2.28,3,3,2.59
6545,10/8/14,4:15:00 AM,8/10/14 4:15,3.325,2.55835,-0.76665,-23.05714286,0,23.32928571,23.61,2.28,3,3,2.59
6546,10/8/14,4:30:00 AM,8/10/14 4:30,3.2875,2.436441667,-0.851058333,-25.88770595,0,23.32928571,23.64,2.28,3,3,2.59
6547,10/8/14,4:45:00 AM,8/10/14 4:45,3.2125,2.117391667,-1.095108333,-34.08897535,0,23.32928571,23.92,2.28,3,3,2.59
6548,10/8/14,5:00:00 AM,8/10/14 5:00,3.2125,1.8862,-1.3263,-41.28560311,0,24.9,24.64,8.61,4.01,4,2.59
6549,10/8/14,5:15:00 AM,8/10/14 5:15,3.125,1.74465,-1.38035,-44.1712,0,24.9,25.47,8.61,4.01,4,2.59
6550,10/8/14,5:30:00 AM,8/10/14 5:30,3.075,1.931116667,-1.143883333,-37.19945798,0,24.9,26.06,8.61,4.01,4,2.59
6551,10/8/14,5:45:00 AM,8/10/14 5:45,2.955,2.150116667,-0.804883333,-27.23801465,0,24.9,25.18,8.61,4.01,4,2.59
6552,10/8/14,6:00:00 AM,8/10/14 6:00,2.865,2.240575,-0.624425,-21.79493892,0,29.45214286,24.77,5.65,5.65,4.65,3.24
6553,10/8/14,6:15:00 AM,8/10/14 6:15,2.7525,2.363058333,-0.389441667,-14.14865275,0,29.45214286,25.9,5.65,5.65,4.65,3.24
6554,10/8/14,6:30:00 AM,8/10/14 6:30,2.625,1.945483333,-0.679516667,-25.88634922,0,29.45214286,26.65,5.65,5.65,4.65,3.24
6555,10/8/14,6:45:00 AM,8/10/14 6:45,2.455,1.978366667,-0.476633333,-19.41479971,0,29.45214286,26.57,5.65,5.65,4.65,3.24
6556,10/8/14,7:00:00 AM,8/10/14 7:00,2.37,1.753825,-0.616175,-25.99894515,1,30.03285714,26.59,5.43,4.47,4.73,3.32
6557,10/8/14,7:15:00 AM,8/10/14 7:15,2.2575,1.717358333,-0.540141667,-23.92654117,1,30.03285714,25.97,5.43,4.47,4.73,3.32
6558,10/8/14,7:30:00 AM,8/10/14 7:30,2.22,1.788616667,-0.431383333,-19.43168167,1,30.03285714,25.02,5.43,4.47,4.73,3.32
6559,10/8/14,7:45:00 AM,8/10/14 7:45,1.99,1.5522,-0.4378,-22,1,30.03285714,24.55,5.43,4.47,4.73,3.32
6560,10/8/14,8:00:00 AM,8/10/14 8:00,1.945,1.139941667,-0.805058333,-41.39117393,1,31.74,25.19,5.65,6.15,7,5.59
6561,10/8/14,8:15:00 AM,8/10/14 8:15,1.87,0.876291667,-0.993708333,-53.13948305,1,31.74,25.55,5.65,6.15,7,5.59
6562,10/8/14,8:30:00 AM,8/10/14 8:30,1.75,0.855825,-0.894175,-51.09571429,1,31.74,26.15,5.65,6.15,7,5.59
6563,10/8/14,8:45:00 AM,8/10/14 8:45,1.4975,0.539775,-0.957725,-63.95492487,1,31.74,26.78,5.65,6.15,7,5.59
6564,10/8/14,9:00:00 AM,8/10/14 9:00,0.8825,0.229541667,-0.652958333,-73.9896128,1,33.37071429,27.55,5.65,7.3,7.75,7
6565,10/8/14,9:15:00 AM,8/10/14 9:15,0.85,0.162008333,-0.687991667,-80.94019612,1,33.37071429,28.53,5.65,7.3,7.75,7
6566,10/8/14,9:30:00 AM,8/10/14 9:30,0.785,0.03045,-0.75455,-96.12101911,1,33.37071429,29.26,5.65,7.3,7.75,7
6567,10/8/14,9:45:00 AM,8/10/14 9:45,0.635,-0.001016667,-0.636016667,-100.160105,1,33.37071429,29.28,5.65,7.3,7.75,7
6568,10/8/14,10:00:00 AM,8/10/14 10:00,0.5925,-0.011125,-0.603625,-101.8776371,1,32.01285714,28.67,5.82,5.5,7.03,0.97
6569,10/8/14,10:15:00 AM,8/10/14 10:15,0.5125,0.016241667,-0.496258333,-96.83089424,1,32.01285714,28.88,5.82,5.5,7.03,0.97
6570,10/8/14,10:30:00 AM,8/10/14 10:30,0.475,0.026391667,-0.448608333,-94.44385958,1,32.01285714,30.07,5.82,5.5,7.03,0.97
6571,10/8/14,10:45:00 AM,8/10/14 10:45,0.3975,0.001258333,-0.396241667,-99.68343824,1,32.01285714,31.56,5.82,5.5,7.03,0.97
6572,10/8/14,11:00:00 AM,8/10/14 11:00,0.33,-0.007966667,-0.337966667,-102.4141415,1,36.76071429,32.45,14.11,6.76,8.8,0.97
6573,10/8/14,11:15:00 AM,8/10/14 11:15,0.27,0.0095,-0.2605,-96.48148148,1,36.76071429,34.62,14.11,6.76,8.8,0.97
6574,10/8/14,11:30:00 AM,8/10/14 11:30,0.3,0.015816667,-0.284183333,-94.72777767,1,36.76071429,41.2,14.11,6.76,8.8,0.97
6575,10/8/14,11:45:00 AM,8/10/14 11:45,0.27,-0.004066667,-0.274066667,-101.506173,1,36.76071429,38.7,14.11,6.76,8.8,0.97
6576,10/8/14,12:00:00 PM,8/10/14 12:00,0.1775,-0.012608333,-0.190108333,-107.1032862,1,43.19785714,38.2,4,7.95,11.06,0.97
6577,10/8/14,12:15:00 PM,8/10/14 12:15,0.1775,-0.012841667,-0.190341667,-107.234742,1,43.19785714,39.43,4,7.95,11.06,0.97
6578,10/8/14,12:30:00 PM,8/10/14 12:30,0.1575,0.015333333,-0.142166667,-90.26455048,1,43.19785714,40.51,4,7.95,11.06,0.97
6579,10/8/14,12:45:00 PM,8/10/14 12:45,0.2175,0.0528,-0.1647,-75.72413793,1,43.19785714,41.11,4,7.95,11.06,0.97
6580,10/8/14,1:00:00 PM,8/10/14 13:00,0.2175,-0.0046,-0.2221,-102.1149425,1,51.95785714,40.62,9.09,8.8,17.49,0.97
6581,10/8/14,1:15:00 PM,8/10/14 13:15,0.1775,0.066316667,-0.111183333,-62.63849746,1,51.95785714,46.31,9.09,8.8,17.49,0.97
6582,10/8/14,1:30:00 PM,8/10/14 13:30,0.1575,0.064491667,-0.093008333,-59.05290984,1,51.95785714,50.5,9.09,8.8,17.49,0.97
6583,10/8/14,1:45:00 PM,8/10/14 13:45,0.27,0.021841667,-0.248158333,-91.9104937,1,51.95785714,42.33,9.09,8.8,17.49,0.97
6584,10/8/14,2:00:00 PM,8/10/14 14:00,0.27,0.056283333,-0.213716667,-79.15432111,1,67.36928571,43.03,4.24,21.7,29.04,27.54
6585,10/8/14,2:15:00 PM,8/10/14 14:15,0.2175,0.029383333,-0.188116667,-86.49042161,1,67.36928571,43.1,4.24,21.7,29.04,27.54
6586,10/8/14,2:30:00 PM,8/10/14 14:30,0.2175,0.1263,-0.0912,-41.93103448,1,67.36928571,43.37,4.24,21.7,29.04,27.54
6587,10/8/14,2:45:00 PM,8/10/14 14:45,0.33,0.15435,-0.17565,-53.22727273,1,67.36928571,44.95,4.24,21.7,29.04,27.54
6588,10/8/14,3:00:00 PM,8/10/14 15:00,0.1975,0.220458333,0.022958333,11.62447241,1,91.89857143,46.43,4,44.51,52.39,57.42
6589,10/8/14,3:15:00 PM,8/10/14 15:15,0.1775,0.289358333,0.111858333,63.01877915,1,91.89857143,48.74,4,44.51,52.39,57.42
6590,10/8/14,3:30:00 PM,8/10/14 15:30,0.1575,0.313966667,0.156466667,99.34391556,1,91.89857143,48.6,4,44.51,52.39,57.42
6591,10/8/14,3:45:00 PM,8/10/14 15:45,0.1775,0.433266667,0.255766667,144.0938969,1,91.89857143,57.97,4,44.51,52.39,57.42
6592,10/8/14,4:00:00 PM,8/10/14 16:00,0.1575,0.6533,0.4958,314.7936508,1,104.81,106.18,4,57.97,64.62,71.64
6593,10/8/14,4:15:00 PM,8/10/14 16:15,0.1775,0.765733333,0.588233333,331.3990608,1,104.81,46.05,4,57.97,64.62,71.64
6594,10/8/14,4:30:00 PM,8/10/14 16:30,0.1575,0.514741667,0.357241667,226.820106,1,104.81,46.62,4,57.97,64.62,71.64
6595,10/8/14,4:45:00 PM,8/10/14 16:45,0.1575,0.526391667,0.368891667,234.2169314,1,104.81,42.49,4,57.97,64.62,71.64
6596,10/8/14,5:00:00 PM,8/10/14 17:00,0.1375,0.502858333,0.365358333,265.7151513,1,67.53928571,48.21,7.47,24.89,28.71,31.55
6597,10/8/14,5:15:00 PM,8/10/14 17:15,0.1125,0.429741667,0.317241667,281.9925929,1,67.53928571,45.95,7.47,24.89,28.71,31.55
6598,10/8/14,5:30:00 PM,8/10/14 17:30,0.125,0.413191667,0.288191667,230.5533336,1,67.53928571,37.91,7.47,24.89,28.71,31.55
6599,10/8/14,5:45:00 PM,8/10/14 17:45,0.1775,0.445358333,0.267858333,150.9061031,1,67.53928571,38.24,7.47,24.89,28.71,31.55
6600,10/8/14,6:00:00 PM,8/10/14 18:00,0.745,0.535758333,-0.209241667,-28.0861298,1,50.22285714,38.08,8.31,12.18,16.71,22.23
6601,10/8/14,6:15:00 PM,8/10/14 18:15,0.745,0.807441667,0.062441667,8.381431812,1,50.22285714,38.97,8.31,12.18,16.71,22.23
6602,10/8/14,6:30:00 PM,8/10/14 18:30,0.815,1.070916667,0.255916667,31.40081804,1,50.22285714,39.77,8.31,12.18,16.71,22.23
6603,10/8/14,6:45:00 PM,8/10/14 18:45,0.985,0.912516667,-0.072483333,-7.35871401,1,50.22285714,38.91,8.31,12.18,16.71,22.23
6604,10/8/14,7:00:00 PM,8/10/14 19:00,1.025,1.032316667,0.007316667,0.713821171,1,45.88,40.73,10,12.42,15.01,14.56
6605,10/8/14,7:15:00 PM,8/10/14 19:15,0.8825,1.035,0.1525,17.28045326,1,45.88,41.6,10,12.42,15.01,14.56
6606,10/8/14,7:30:00 PM,8/10/14 19:30,0.9175,1.4628,0.5453,59.43324251,1,45.88,41.38,10,12.42,15.01,14.56
6607,10/8/14,7:45:00 PM,8/10/14 19:45,0.9475,1.114166667,0.166666667,17.59014955,1,45.88,38.6,10,12.42,15.01,14.56
6608,10/8/14,8:00:00 PM,8/10/14 20:00,0.985,0.994316667,0.009316667,0.945854518,1,39.45714286,37.2,6,8.58,10.47,8.47
6609,10/8/14,8:15:00 PM,8/10/14 20:15,1.1,1.098416667,-0.001583333,-0.143939364,1,39.45714286,35.87,6,8.58,10.47,8.47
6610,10/8/14,8:30:00 PM,8/10/14 20:30,1.2075,1.134608333,-0.072891667,-6.036576977,1,39.45714286,33.47,6,8.58,10.47,8.47
6611,10/8/14,8:45:00 PM,8/10/14 20:45,1.3125,0.782675,-0.529825,-40.36761905,1,39.45714286,33.27,6,8.58,10.47,8.47
6612,10/8/14,9:00:00 PM,8/10/14 21:00,1.385,0.462933333,-0.922066667,-66.57521061,1,33.60285714,33.03,10.11,6.89,7.49,5.69
6613,10/8/14,9:15:00 PM,8/10/14 21:15,1.4575,0.39505,-1.06245,-72.89536878,1,33.60285714,30.91,10.11,6.89,7.49,5.69
6614,10/8/14,9:30:00 PM,8/10/14 21:30,1.5725,0.589116667,-0.983383333,-62.53630099,1,33.60285714,29.85,10.11,6.89,7.49,5.69
6615,10/8/14,9:45:00 PM,8/10/14 21:45,1.6475,0.6932,-0.9543,-57.92412747,1,33.60285714,28.93,10.11,6.89,7.49,5.69
6616,10/8/14,10:00:00 PM,8/10/14 22:00,1.6475,0.942083333,-0.705416667,-42.81740012,1,31.005,28.89,8.11,5.21,5.37,4.01
6617,10/8/14,10:15:00 PM,8/10/14 22:15,1.7175,0.928766667,-0.788733333,-45.92333817,0,31.005,30.22,8.11,5.21,5.37,4.01
6618,10/8/14,10:30:00 PM,8/10/14 22:30,1.87,1.046083333,-0.823916667,-44.05971481,0,31.005,28,8.11,5.21,5.37,4.01
6619,10/8/14,10:45:00 PM,8/10/14 22:45,2.0275,1.120983333,-0.906516667,-44.71105633,0,31.005,26.35,8.11,5.21,5.37,4.01
6620,10/8/14,11:00:00 PM,8/10/14 23:00,2.18,1.326733333,-0.853266667,-39.1406728,0,30.175,26.47,7,4.79,5,3.59
6621,10/8/14,11:15:00 PM,8/10/14 23:15,2.3275,1.38575,-0.94175,-40.46186896,0,30.175,27.07,7,4.79,5,3.59
6622,10/8/14,11:30:00 PM,8/10/14 23:30,2.4075,1.664783333,-0.742716667,-30.85012116,0,30.175,26.38,7,4.79,5,3.59
6623,10/8/14,11:45:00 PM,8/10/14 23:45,2.455,1.779916667,-0.675083333,-27.49830277,0,30.175,25.29,7,4.79,5,3.59
